file_id,split,image_path,box_path,entities_path,decision,label,label_source,pseudo_risk_score,pseudo_rule_version,total_amount,ocr_box_count,text_length,missing_fields,noise_applied,recommended_iterations,recommended_epochs
X51005447832,train,train/img/X51005447832.jpg,train/box/X51005447832.txt,train/entities/X51005447832.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,85.54,48,523,,false,200,1
X51005447840,train,train/img/X51005447840.jpg,train/box/X51005447840.txt,train/entities/X51005447840.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,8.20,63,688,,true,200,1
X51005447853,train,train/img/X51005447853.jpg,train/box/X51005447853.txt,train/entities/X51005447853.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,141.50,30,484,,true,200,1
X51005447860,train,train/img/X51005447860.jpg,train/box/X51005447860.txt,train/entities/X51005447860.txt,approved,1,pseudo_rule_clean,0.0159,v3_medium_rules,17.70,44,655,,false,200,1
X51005447861,train,train/img/X51005447861.jpg,train/box/X51005447861.txt,train/entities/X51005447861.txt,rejected,0,pseudo_rule_noisy,0.0240,v3_medium_rules,49.40,57,817,,true,200,1
X51005453729,train,train/img/X51005453729.jpg,train/box/X51005453729.txt,train/entities/X51005453729.txt,rejected,0,pseudo_rule_noisy,0.0010,v3_medium_rules,79.50,48,580,,true,200,1
X51005453804,train,train/img/X51005453804.jpg,train/box/X51005453804.txt,train/entities/X51005453804.txt,rejected,0,pseudo_rule_clean,0.0348,v3_medium_rules,12.00,43,532,,false,200,1
X51005568827,train,train/img/X51005568827.jpg,train/box/X51005568827.txt,train/entities/X51005568827.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,23.25,52,722,,false,200,1
X51005568829,train,train/img/X51005568829.jpg,train/box/X51005568829.txt,train/entities/X51005568829.txt,approved,1,pseudo_rule_clean,0.0164,v3_medium_rules,92.80,83,630,,false,200,1
X51005568881,train,train/img/X51005568881.jpg,train/box/X51005568881.txt,train/entities/X51005568881.txt,approved,1,pseudo_rule_clean,0.0240,v3_medium_rules,10.40,52,605,,false,200,1
X51005568898,train,train/img/X51005568898.jpg,train/box/X51005568898.txt,train/entities/X51005568898.txt,approved,1,pseudo_rule_clean,0.0236,v3_medium_rules,18.80,74,930,,false,200,1
X51005568911,train,train/img/X51005568911.jpg,train/box/X51005568911.txt,train/entities/X51005568911.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,37.80,60,717,,true,200,1
X51005568914,train,train/img/X51005568914.jpg,train/box/X51005568914.txt,train/entities/X51005568914.txt,rejected,0,pseudo_rule_clean,0.0305,v3_medium_rules,99.80,40,516,,false,200,1
X51005577192,train,train/img/X51005577192.jpg,train/box/X51005577192.txt,train/entities/X51005577192.txt,approved,1,pseudo_rule_clean,0.0053,v3_medium_rules,7.00,53,560,,false,200,1
X51005587254,train,train/img/X51005587254.jpg,train/box/X51005587254.txt,train/entities/X51005587254.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,5.00,53,897,,false,200,1
X51005605286,train,train/img/X51005605286.jpg,train/box/X51005605286.txt,train/entities/X51005605286.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,5.90,39,571,,false,200,1
X51005605333,train,train/img/X51005605333.jpg,train/box/X51005605333.txt,train/entities/X51005605333.txt,rejected,0,pseudo_rule_clean,0.0278,v3_medium_rules,31.45,45,645,,false,200,1
X51005605334,train,train/img/X51005605334.jpg,train/box/X51005605334.txt,train/entities/X51005605334.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,9.65,42,610,,false,200,1
X51005605335,train,train/img/X51005605335.jpg,train/box/X51005605335.txt,train/entities/X51005605335.txt,approved,1,pseudo_rule_clean,0.0094,v3_medium_rules,21.00,46,636,,false,200,1
X51005663272,train,train/img/X51005663272.jpg,train/box/X51005663272.txt,train/entities/X51005663272.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,42.40,61,687,,false,200,1
X51005663273,train,train/img/X51005663273.jpg,train/box/X51005663273.txt,train/entities/X51005663273.txt,approved,1,pseudo_rule_clean,0.0066,v3_medium_rules,47.70,58,594,,false,200,1
X51005663276,train,train/img/X51005663276.jpg,train/box/X51005663276.txt,train/entities/X51005663276.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,7.42,58,551,,false,200,1
X51005663277,train,train/img/X51005663277.jpg,train/box/X51005663277.txt,train/entities/X51005663277.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,29.68,57,565,,false,200,1
X51005663279,train,train/img/X51005663279.jpg,train/box/X51005663279.txt,train/entities/X51005663279.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,148.40,58,611,,false,200,1
X51005663293,train,train/img/X51005663293.jpg,train/box/X51005663293.txt,train/entities/X51005663293.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,30.30,61,616,,false,200,1
X51005663298,train,train/img/X51005663298.jpg,train/box/X51005663298.txt,train/entities/X51005663298.txt,approved,1,pseudo_rule_clean,0.0023,v3_medium_rules,48.15,67,785,,false,200,1
X51005663317,train,train/img/X51005663317.jpg,train/box/X51005663317.txt,train/entities/X51005663317.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,6.00,42,518,,true,200,1
X51005663324,train,train/img/X51005663324.jpg,train/box/X51005663324.txt,train/entities/X51005663324.txt,rejected,0,pseudo_rule_clean,0.1639,v3_medium_rules,465.34,117,971,,false,200,1
X51005675095,train,train/img/X51005675095.jpg,train/box/X51005675095.txt,train/entities/X51005675095.txt,approved,1,pseudo_rule_clean,0.0146,v3_medium_rules,4.00,38,456,,false,200,1
X51005676536,train,train/img/X51005676536.jpg,train/box/X51005676536.txt,train/entities/X51005676536.txt,rejected,0,pseudo_rule_clean,0.0361,v3_medium_rules,93.07,70,689,,false,200,1
X51005676540,train,train/img/X51005676540.jpg,train/box/X51005676540.txt,train/entities/X51005676540.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,116.28,70,690,,false,200,1
X51005676544,train,train/img/X51005676544.jpg,train/box/X51005676544.txt,train/entities/X51005676544.txt,rejected,0,pseudo_rule_clean,0.0299,v3_medium_rules,2.12,58,597,,false,200,1
X51005676547,train,train/img/X51005676547.jpg,train/box/X51005676547.txt,train/entities/X51005676547.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,12.72,58,605,,true,200,1
X51005677331,train,train/img/X51005677331.jpg,train/box/X51005677331.txt,train/entities/X51005677331.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,60.95,70,686,,true,200,1
X51005677332,train,train/img/X51005677332.jpg,train/box/X51005677332.txt,train/entities/X51005677332.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,7.95,50,553,,false,200,1
X51005677335,train,train/img/X51005677335.jpg,train/box/X51005677335.txt,train/entities/X51005677335.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,74.20,64,638,,true,200,1
X51005677339,train,train/img/X51005677339.jpg,train/box/X51005677339.txt,train/entities/X51005677339.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,63.60,64,654,,false,200,1
X51005685355,train,train/img/X51005685355.jpg,train/box/X51005685355.txt,train/entities/X51005685355.txt,approved,1,pseudo_rule_noisy,0.0362,v3_medium_rules,5.30,60,600,,true,200,1
X51005685357,train,train/img/X51005685357.jpg,train/box/X51005685357.txt,train/entities/X51005685357.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,79.35,46,692,,false,200,1
X51005705760,train,train/img/X51005705760.jpg,train/box/X51005705760.txt,train/entities/X51005705760.txt,rejected,0,pseudo_rule_clean,0.0276,v3_medium_rules,21.40,103,1279,,false,200,1
X51005705804,train,train/img/X51005705804.jpg,train/box/X51005705804.txt,train/entities/X51005705804.txt,approved,1,pseudo_rule_clean,0.0212,v3_medium_rules,99.00,66,707,,false,200,1
X51005711401,train,train/img/X51005711401.jpg,train/box/X51005711401.txt,train/entities/X51005711401.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,6.00,43,475,,false,200,1
X51005711441,train,train/img/X51005711441.jpg,train/box/X51005711441.txt,train/entities/X51005711441.txt,approved,1,pseudo_rule_clean,0.0031,v3_medium_rules,6.70,49,499,,false,200,1
X51005711442,train,train/img/X51005711442.jpg,train/box/X51005711442.txt,train/entities/X51005711442.txt,rejected,0,pseudo_rule_clean,0.0340,v3_medium_rules,9.60,54,522,,false,200,1
X51005711445,train,train/img/X51005711445.jpg,train/box/X51005711445.txt,train/entities/X51005711445.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,7.00,49,500,,false,200,1
X51005711452,train,train/img/X51005711452.jpg,train/box/X51005711452.txt,train/entities/X51005711452.txt,rejected,0,pseudo_rule_noisy,0.0229,v3_medium_rules,25.40,39,629,,true,200,1
X51005711453,train,train/img/X51005711453.jpg,train/box/X51005711453.txt,train/entities/X51005711453.txt,approved,1,pseudo_rule_noisy,0.0291,v3_medium_rules,8.50,34,568,,true,200,1
X51005711454,train,train/img/X51005711454.jpg,train/box/X51005711454.txt,train/entities/X51005711454.txt,rejected,0,pseudo_rule_clean,0.0950,v3_medium_rules,72.93,54,653,,false,200,1
X51005711456,train,train/img/X51005711456.jpg,train/box/X51005711456.txt,train/entities/X51005711456.txt,approved,1,pseudo_rule_clean,0.0171,v3_medium_rules,65.55,78,808,,false,200,1
X51005712021,train,train/img/X51005712021.jpg,train/box/X51005712021.txt,train/entities/X51005712021.txt,approved,1,pseudo_rule_clean,0.0148,v3_medium_rules,26.82,58,654,,false,200,1
X51005712039,train,train/img/X51005712039.jpg,train/box/X51005712039.txt,train/entities/X51005712039.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,9.00,49,464,,false,200,1
X51005715456,train,train/img/X51005715456.jpg,train/box/X51005715456.txt,train/entities/X51005715456.txt,approved,1,pseudo_rule_clean,0.0233,v3_medium_rules,101.75,67,676,,false,200,1
X51005717526,train,train/img/X51005717526.jpg,train/box/X51005717526.txt,train/entities/X51005717526.txt,rejected,0,pseudo_rule_clean,0.1394,v3_medium_rules,28.50,38,617,,false,200,1
X51005719814,train,train/img/X51005719814.jpg,train/box/X51005719814.txt,train/entities/X51005719814.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,29.70,51,563,,false,200,1
X51005719856,train,train/img/X51005719856.jpg,train/box/X51005719856.txt,train/entities/X51005719856.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,21.50,50,629,,false,200,1
X51005719862,train,train/img/X51005719862.jpg,train/box/X51005719862.txt,train/entities/X51005719862.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,3.70,31,378,,true,200,1
X51005719873,train,train/img/X51005719873.jpg,train/box/X51005719873.txt,train/entities/X51005719873.txt,approved,1,pseudo_rule_clean,0.0235,v3_medium_rules,8.60,56,691,,false,200,1
X51005719874,train,train/img/X51005719874.jpg,train/box/X51005719874.txt,train/entities/X51005719874.txt,approved,1,pseudo_rule_clean,0.0045,v3_medium_rules,39.00,26,437,,false,200,1
X51005719883,train,train/img/X51005719883.jpg,train/box/X51005719883.txt,train/entities/X51005719883.txt,approved,1,pseudo_rule_noisy,0.0377,v3_medium_rules,108.50,30,422,,true,200,1
X51005719893,train,train/img/X51005719893.jpg,train/box/X51005719893.txt,train/entities/X51005719893.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,71.00,42,489,,true,200,1
X51005719896,train,train/img/X51005719896.jpg,train/box/X51005719896.txt,train/entities/X51005719896.txt,approved,1,pseudo_rule_clean,0.0258,v3_medium_rules,35.80,48,689,,false,200,1
X51005719902,train,train/img/X51005719902.jpg,train/box/X51005719902.txt,train/entities/X51005719902.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,25.15,64,654,,false,200,1
X51005719904,train,train/img/X51005719904.jpg,train/box/X51005719904.txt,train/entities/X51005719904.txt,approved,1,pseudo_rule_clean,0.0201,v3_medium_rules,29.30,43,563,,false,200,1
X51005719906,train,train/img/X51005719906.jpg,train/box/X51005719906.txt,train/entities/X51005719906.txt,rejected,0,pseudo_rule_clean,0.1198,v3_medium_rules,105.00,47,723,,false,200,1
X51005719914,train,train/img/X51005719914.jpg,train/box/X51005719914.txt,train/entities/X51005719914.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,53.30,79,1005,,true,200,1
X51005722668,train,train/img/X51005722668.jpg,train/box/X51005722668.txt,train/entities/X51005722668.txt,rejected,0,pseudo_rule_clean,0.0284,v3_medium_rules,20.50,59,644,,false,200,1
X51005724554,train,train/img/X51005724554.jpg,train/box/X51005724554.txt,train/entities/X51005724554.txt,approved,1,pseudo_rule_clean,0.0204,v3_medium_rules,101.76,68,726,,false,200,1
X51005724621,train,train/img/X51005724621.jpg,train/box/X51005724621.txt,train/entities/X51005724621.txt,rejected,0,pseudo_rule_noisy,0.0031,v3_medium_rules,127.20,68,732,,true,200,1
X51005724629,train,train/img/X51005724629.jpg,train/box/X51005724629.txt,train/entities/X51005724629.txt,rejected,0,pseudo_rule_clean,0.1117,v3_medium_rules,174.90,66,719,,false,200,1
X51005742068,train,train/img/X51005742068.jpg,train/box/X51005742068.txt,train/entities/X51005742068.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,6.00,26,388,,true,200,1
X51005745187,train,train/img/X51005745187.jpg,train/box/X51005745187.txt,train/entities/X51005745187.txt,rejected,0,pseudo_rule_clean,0.0265,v3_medium_rules,21.20,60,647,,false,200,1
X51005745188,train,train/img/X51005745188.jpg,train/box/X51005745188.txt,train/entities/X51005745188.txt,rejected,0,pseudo_rule_clean,0.0386,v3_medium_rules,48.00,49,526,,false,200,1
X51005745190,train,train/img/X51005745190.jpg,train/box/X51005745190.txt,train/entities/X51005745190.txt,rejected,0,pseudo_rule_clean,0.2257,v3_medium_rules,367.10,68,1030,,false,200,1
X51005745249,train,train/img/X51005745249.jpg,train/box/X51005745249.txt,train/entities/X51005745249.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,22.65,44,699,,false,200,1
X51005745296,train,train/img/X51005745296.jpg,train/box/X51005745296.txt,train/entities/X51005745296.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,31.00,73,749,,false,200,1
X51005746140,train,train/img/X51005746140.jpg,train/box/X51005746140.txt,train/entities/X51005746140.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,63.35,45,476,,false,200,1
X51005749895,train,train/img/X51005749895.jpg,train/box/X51005749895.txt,train/entities/X51005749895.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,71.90,63,752,,false,200,1
X51005749905,train,train/img/X51005749905.jpg,train/box/X51005749905.txt,train/entities/X51005749905.txt,approved,1,pseudo_rule_clean,0.0139,v3_medium_rules,34.00,50,752,,false,200,1
X51005757199,train,train/img/X51005757199.jpg,train/box/X51005757199.txt,train/entities/X51005757199.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,4.00,40,590,,false,200,1
X51005757201,train,train/img/X51005757201.jpg,train/box/X51005757201.txt,train/entities/X51005757201.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,88.95,81,1120,,true,200,1
X51005757235,train,train/img/X51005757235.jpg,train/box/X51005757235.txt,train/entities/X51005757235.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,31.00,43,655,,false,200,1
X51005757286,train,train/img/X51005757286.jpg,train/box/X51005757286.txt,train/entities/X51005757286.txt,approved,1,pseudo_rule_clean,0.0118,v3_medium_rules,8.00,39,466,,false,200,1
X51005757294,train,train/img/X51005757294.jpg,train/box/X51005757294.txt,train/entities/X51005757294.txt,approved,1,pseudo_rule_clean,0.0239,v3_medium_rules,10.60,30,526,,false,200,1
X51005757304,train,train/img/X51005757304.jpg,train/box/X51005757304.txt,train/entities/X51005757304.txt,approved,1,pseudo_rule_clean,0.0030,v3_medium_rules,35.40,34,445,,false,200,1
X51005757324,train,train/img/X51005757324.jpg,train/box/X51005757324.txt,train/entities/X51005757324.txt,approved,1,pseudo_rule_clean,0.0170,v3_medium_rules,50.80,37,597,,false,200,1
X51005757346,train,train/img/X51005757346.jpg,train/box/X51005757346.txt,train/entities/X51005757346.txt,rejected,0,pseudo_rule_clean,0.0358,v3_medium_rules,26.10,35,560,,false,200,1
X51005757349,train,train/img/X51005757349.jpg,train/box/X51005757349.txt,train/entities/X51005757349.txt,rejected,0,pseudo_rule_clean,0.0685,v3_medium_rules,21.00,41,517,,false,200,1
X51005757353,train,train/img/X51005757353.jpg,train/box/X51005757353.txt,train/entities/X51005757353.txt,approved,1,pseudo_rule_clean,0.0161,v3_medium_rules,12.30,42,637,,false,200,1
X51005763940,train,train/img/X51005763940.jpg,train/box/X51005763940.txt,train/entities/X51005763940.txt,rejected,0,pseudo_rule_clean,0.1233,v3_medium_rules,60.00,53,848,,false,200,1
X51005806678,train,train/img/X51005806678.jpg,train/box/X51005806678.txt,train/entities/X51005806678.txt,rejected,0,pseudo_rule_clean,0.2374,v3_medium_rules,7838.80,53,734,,false,200,1
X51005806702,train,train/img/X51005806702.jpg,train/box/X51005806702.txt,train/entities/X51005806702.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,13.50,46,489,,false,200,1
X51005806703,train,train/img/X51005806703.jpg,train/box/X51005806703.txt,train/entities/X51005806703.txt,rejected,0,pseudo_rule_noisy,0.0000,v3_medium_rules,109.70,67,719,,true,200,1
X51005889296,train,train/img/X51005889296.jpg,train/box/X51005889296.txt,train/entities/X51005889296.txt,approved,1,pseudo_rule_clean,0.0249,v3_medium_rules,22.00,41,477,,false,200,1
X51006008073,train,train/img/X51006008073.jpg,train/box/X51006008073.txt,train/entities/X51006008073.txt,rejected,0,pseudo_rule_clean,0.0271,v3_medium_rules,100.00,63,634,,false,200,1
X51006008074,train,train/img/X51006008074.jpg,train/box/X51006008074.txt,train/entities/X51006008074.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,4.25,64,642,,false,200,1
X51006008086,train,train/img/X51006008086.jpg,train/box/X51006008086.txt,train/entities/X51006008086.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,30.10,49,696,,false,200,1
X51006008089,train,train/img/X51006008089.jpg,train/box/X51006008089.txt,train/entities/X51006008089.txt,rejected,0,pseudo_rule_noisy,0.0154,v3_medium_rules,41.00,62,854,,true,200,1
X51006008095,train,train/img/X51006008095.jpg,train/box/X51006008095.txt,train/entities/X51006008095.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,31.80,43,505,,false,200,1
X51006008197,train,train/img/X51006008197.jpg,train/box/X51006008197.txt,train/entities/X51006008197.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,56.00,27,371,,false,200,1
X51006311764,train,train/img/X51006311764.jpg,train/box/X51006311764.txt,train/entities/X51006311764.txt,approved,1,pseudo_rule_clean,0.0058,v3_medium_rules,39.90,48,596,,false,200,1
X51006311778,train,train/img/X51006311778.jpg,train/box/X51006311778.txt,train/entities/X51006311778.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,7.40,48,663,,false,200,1
X51006311779,train,train/img/X51006311779.jpg,train/box/X51006311779.txt,train/entities/X51006311779.txt,rejected,0,pseudo_rule_clean,0.0386,v3_medium_rules,8.50,53,706,,false,200,1
X51006328919,train,train/img/X51006328919.jpg,train/box/X51006328919.txt,train/entities/X51006328919.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,7.40,31,454,,false,200,1
X51006329395,train,train/img/X51006329395.jpg,train/box/X51006329395.txt,train/entities/X51006329395.txt,rejected,0,pseudo_rule_clean,0.0342,v3_medium_rules,7.40,31,454,,false,200,1
X51006329399,train,train/img/X51006329399.jpg,train/box/X51006329399.txt,train/entities/X51006329399.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,12.15,64,622,,false,200,1
X51006329402,train,train/img/X51006329402.jpg,train/box/X51006329402.txt,train/entities/X51006329402.txt,approved,1,pseudo_rule_clean,0.0160,v3_medium_rules,50.45,36,554,,false,200,1
X51006332575,train,train/img/X51006332575.jpg,train/box/X51006332575.txt,train/entities/X51006332575.txt,approved,1,pseudo_rule_clean,0.0000,v3_medium_rules,62.00,50,643,,false,200,1
X51006332649,train,train/img/X51006332649.jpg,train/box/X51006332649.txt,train/entities/X51006332649.txt,rejected,0,pseudo_rule_clean,0.2335,v3_medium_rules,217.00,58,615,,false,200,1
