file_id,split,image_path,box_path,entities_path,decision,label,label_source,pseudo_risk_score,pseudo_rule_version,total_amount,ocr_box_count,text_length,missing_fields,noise_applied,recommended_iterations,recommended_epochs
X51005230648,test,test/img/X51005230648.jpg,test/box/X51005230648.txt,test/entities/X51005230648.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,6.35,45,612,,false,1000,5
X51005230657,test,test/img/X51005230657.jpg,test/box/X51005230657.txt,test/entities/X51005230657.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,7.95,57,692,,false,1000,5
X51005230659,test,test/img/X51005230659.jpg,test/box/X51005230659.txt,test/entities/X51005230659.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,8.00,36,462,,false,1000,5
X51005255805,train,train/img/X51005255805.jpg,train/box/X51005255805.txt,train/entities/X51005255805.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,14.10,51,577,,false,1000,5
X51005268200,train,train/img/X51005268200.jpg,train/box/X51005268200.txt,train/entities/X51005268200.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,15.00,58,780,,false,1000,5
X51005268262,train,train/img/X51005268262.jpg,train/box/X51005268262.txt,train/entities/X51005268262.txt,approved,1,initial_models_weighted_vote,0.3668,v6_initial_plus_real_forged,15.90,47,584,,false,1000,5
X51005268275,test,test/img/X51005268275.jpg,test/box/X51005268275.txt,test/entities/X51005268275.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,278.80,89,1083,,false,1000,5
X51005268400,train,train/img/X51005268400.jpg,train/box/X51005268400.txt,train/entities/X51005268400.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,15.00,60,494,,false,1000,5
X51005268408,test,test/img/X51005268408.jpg,test/box/X51005268408.txt,test/entities/X51005268408.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,169.80,38,597,,false,1000,5
X51005268472,train,train/img/X51005268472.jpg,train/box/X51005268472.txt,train/entities/X51005268472.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,32.70,119,1100,,false,1000,5
X51005288570,test,test/img/X51005288570.jpg,test/box/X51005288570.txt,test/entities/X51005288570.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,1.00,34,362,,false,1000,5
X51005301659,train,train/img/X51005301659.jpg,train/box/X51005301659.txt,train/entities/X51005301659.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,15.90,44,503,,false,1000,5
X51005301661,train,train/img/X51005301661.jpg,train/box/X51005301661.txt,train/entities/X51005301661.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,73.00,82,911,,false,1000,5
X51005301666,test,test/img/X51005301666.jpg,test/box/X51005301666.txt,test/entities/X51005301666.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,278.80,89,1088,,false,1000,5
X51005301667,train,train/img/X51005301667.jpg,train/box/X51005301667.txt,train/entities/X51005301667.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,39.80,76,921,,false,1000,5
X51005303661,train,train/img/X51005303661.jpg,train/box/X51005303661.txt,train/entities/X51005303661.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,73.00,75,911,,false,1000,5
X51005306399,train,train/img/X51005306399.jpg,train/box/X51005306399.txt,train/entities/X51005306399.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,86.00,46,515,,false,1000,5
X51005337867,test,test/img/X51005337867.jpg,test/box/X51005337867.txt,test/entities/X51005337867.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,30.25,61,609,,false,1000,5
X51005337872,train,train/img/X51005337872.jpg,train/box/X51005337872.txt,train/entities/X51005337872.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,54.50,59,608,,false,1000,5
X51005337877,test,test/img/X51005337877.jpg,test/box/X51005337877.txt,test/entities/X51005337877.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,53.00,53,528,,false,1000,5
X51005361883,train,train/img/X51005361883.jpg,train/box/X51005361883.txt,train/entities/X51005361883.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,4.90,68,691,,false,1000,5
X51005361895,train,train/img/X51005361895.jpg,train/box/X51005361895.txt,train/entities/X51005361895.txt,approved,1,initial_models_weighted_vote,0.3022,v6_initial_plus_real_forged,9.00,41,527,,false,1000,5
X51005361897,train,train/img/X51005361897.jpg,train/box/X51005361897.txt,train/entities/X51005361897.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,27.55,62,665,,false,1000,5
X51005361898,train,train/img/X51005361898.jpg,train/box/X51005361898.txt,train/entities/X51005361898.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,55.10,66,713,,false,1000,5
X51005361900,train,train/img/X51005361900.jpg,train/box/X51005361900.txt,train/entities/X51005361900.txt,rejected,0,initial_models_weighted_vote,0.7744,v6_initial_plus_real_forged,18.00,71,740,,false,1000,5
X51005361906,test,test/img/X51005361906.jpg,test/box/X51005361906.txt,test/entities/X51005361906.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,27.35,81,836,,false,1000,5
X51005361907,train,train/img/X51005361907.jpg,train/box/X51005361907.txt,train/entities/X51005361907.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,153.35,94,1021,,false,1000,5
X51005361908,test,test/img/X51005361908.jpg,test/box/X51005361908.txt,test/entities/X51005361908.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,127.20,61,648,,false,1000,5
X51005361912,test,test/img/X51005361912.jpg,test/box/X51005361912.txt,test/entities/X51005361912.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,1.05,62,624,,false,1000,5
X51005361923,test,test/img/X51005361923.jpg,test/box/X51005361923.txt,test/entities/X51005361923.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,4.20,33,423,,false,1000,5
X51005361946,train,train/img/X51005361946.jpg,train/box/X51005361946.txt,train/entities/X51005361946.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,37.10,48,680,,false,1000,5
X51005361950,train,train/img/X51005361950.jpg,train/box/X51005361950.txt,train/entities/X51005361950.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,2.50,28,436,,false,1000,5
X51005365179,train,train/img/X51005365179.jpg,train/box/X51005365179.txt,train/entities/X51005365179.txt,approved,1,initial_models_weighted_vote,0.2639,v6_initial_plus_real_forged,21.20,53,615,,false,1000,5
X51005365187,test,test/img/X51005365187.jpg,test/box/X51005365187.txt,test/entities/X51005365187.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,31.90,106,938,,false,1000,5
X51005433492,train,train/img/X51005433492.jpg,train/box/X51005433492.txt,train/entities/X51005433492.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,566,,false,1000,5
X51005433494,train,train/img/X51005433494.jpg,train/box/X51005433494.txt,train/entities/X51005433494.txt,approved,1,initial_models_weighted_vote,0.4660,v6_initial_plus_real_forged,75.00,39,597,,false,1000,5
X51005433514,train,train/img/X51005433514.jpg,train/box/X51005433514.txt,train/entities/X51005433514.txt,rejected,0,initial_models_weighted_vote,0.7764,v6_initial_plus_real_forged,8.20,39,580,,false,1000,5
X51005433518,test,test/img/X51005433518.jpg,test/box/X51005433518.txt,test/entities/X51005433518.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,580,,false,1000,5
X51005433522,train,train/img/X51005433522.jpg,train/box/X51005433522.txt,train/entities/X51005433522.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,,39,580,total,false,1000,5
X51005433533,train,train/img/X51005433533.jpg,train/box/X51005433533.txt,train/entities/X51005433533.txt,rejected,0,initial_models_weighted_vote,0.7002,v6_initial_plus_real_forged,332.30,107,1214,,false,1000,5
X51005433538,train,train/img/X51005433538.jpg,train/box/X51005433538.txt,train/entities/X51005433538.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,580,,false,1000,5
X51005433541,train,train/img/X51005433541.jpg,train/box/X51005433541.txt,train/entities/X51005433541.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,564,,false,1000,5
X51005433543,test,test/img/X51005433543.jpg,test/box/X51005433543.txt,test/entities/X51005433543.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,580,,false,1000,5
X51005433548,test,test/img/X51005433548.jpg,test/box/X51005433548.txt,test/entities/X51005433548.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,33.80,56,604,,false,1000,5
X51005433552,train,train/img/X51005433552.jpg,train/box/X51005433552.txt,train/entities/X51005433552.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,57.80,48,557,,false,1000,5
X51005433553,train,train/img/X51005433553.jpg,train/box/X51005433553.txt,train/entities/X51005433553.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,13.10,69,609,,false,1000,5
X51005433556,test,test/img/X51005433556.jpg,test/box/X51005433556.txt,test/entities/X51005433556.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,49.70,79,708,,false,1000,5
X51005441398,train,train/img/X51005441398.jpg,train/box/X51005441398.txt,train/entities/X51005441398.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,189.75,53,691,,false,1000,5
X51005441401,train,train/img/X51005441401.jpg,train/box/X51005441401.txt,train/entities/X51005441401.txt,rejected,0,initial_models_weighted_vote,0.7764,v6_initial_plus_real_forged,343.95,44,443,,false,1000,5
X51005441402,train,train/img/X51005441402.jpg,train/box/X51005441402.txt,train/entities/X51005441402.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,174.90,41,447,,false,1000,5
X51005441407,train,train/img/X51005441407.jpg,train/box/X51005441407.txt,train/entities/X51005441407.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,64.15,53,642,,false,1000,5
X51005441408,train,train/img/X51005441408.jpg,train/box/X51005441408.txt,train/entities/X51005441408.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,190.00,43,503,,false,1000,5
X51005442322,test,test/img/X51005442322.jpg,test/box/X51005442322.txt,test/entities/X51005442322.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,269.40,72,1074,,false,1000,5
X51005442327,train,train/img/X51005442327.jpg,train/box/X51005442327.txt,train/entities/X51005442327.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.60,43,615,,false,1000,5
X51005442333,train,train/img/X51005442333.jpg,train/box/X51005442333.txt,train/entities/X51005442333.txt,rejected,0,initial_models_weighted_vote,0.6966,v6_initial_plus_real_forged,6.90,43,605,,false,1000,5
X51005442334,test,test/img/X51005442334.jpg,test/box/X51005442334.txt,test/entities/X51005442334.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,575,,false,1000,5
X51005442338,train,train/img/X51005442338.jpg,train/box/X51005442338.txt,train/entities/X51005442338.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,28.60,63,632,,false,1000,5
X51005442341,train,train/img/X51005442341.jpg,train/box/X51005442341.txt,train/entities/X51005442341.txt,rejected,0,initial_models_weighted_vote,0.6966,v6_initial_plus_real_forged,170.00,18,187,,false,1000,5
X51005442343,test,test/img/X51005442343.jpg,test/box/X51005442343.txt,test/entities/X51005442343.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,72.00,64,686,,false,1000,5
X51005442344,train,train/img/X51005442344.jpg,train/box/X51005442344.txt,train/entities/X51005442344.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,100.90,71,736,,false,1000,5
X51005442346,train,train/img/X51005442346.jpg,train/box/X51005442346.txt,train/entities/X51005442346.txt,rejected,0,initial_models_weighted_vote,0.5172,v6_initial_plus_real_forged,8.00,59,609,,false,1000,5
X51005442361,train,train/img/X51005442361.jpg,train/box/X51005442361.txt,train/entities/X51005442361.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,593.10,66,674,,false,1000,5
X51005442366,test,test/img/X51005442366.jpg,test/box/X51005442366.txt,test/entities/X51005442366.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,22.60,41,453,,false,1000,5
X51005442375,test,test/img/X51005442375.jpg,test/box/X51005442375.txt,test/entities/X51005442375.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.50,39,576,,false,1000,5
X51005442376,train,train/img/X51005442376.jpg,train/box/X51005442376.txt,train/entities/X51005442376.txt,rejected,0,initial_models_weighted_vote,0.7744,v6_initial_plus_real_forged,7.60,39,583,,false,1000,5
X51005442378,train,train/img/X51005442378.jpg,train/box/X51005442378.txt,train/entities/X51005442378.txt,approved,1,initial_models_weighted_vote,0.1845,v6_initial_plus_real_forged,10.00,34,558,,false,1000,5
X51005442379,train,train/img/X51005442379.jpg,train/box/X51005442379.txt,train/entities/X51005442379.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,9.20,39,583,,false,1000,5
X51005442382,test,test/img/X51005442382.jpg,test/box/X51005442382.txt,test/entities/X51005442382.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,6.60,35,530,,false,1000,5
X51005442383,train,train/img/X51005442383.jpg,train/box/X51005442383.txt,train/entities/X51005442383.txt,rejected,0,initial_models_weighted_vote,0.6726,v6_initial_plus_real_forged,13.80,55,505,,false,1000,5
X51005442384,train,train/img/X51005442384.jpg,train/box/X51005442384.txt,train/entities/X51005442384.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,570,,false,1000,5
X51005442386,train,train/img/X51005442386.jpg,train/box/X51005442386.txt,train/entities/X51005442386.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.70,39,587,,false,1000,5
X51005442388,test,test/img/X51005442388.jpg,test/box/X51005442388.txt,test/entities/X51005442388.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,21.60,33,289,,false,1000,5
X51005442392,train,train/img/X51005442392.jpg,train/box/X51005442392.txt,train/entities/X51005442392.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,7.10,35,539,,false,1000,5
X51005442394,train,train/img/X51005442394.jpg,train/box/X51005442394.txt,train/entities/X51005442394.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,8.20,39,581,,false,1000,5
X51005442397,train,train/img/X51005442397.jpg,train/box/X51005442397.txt,train/entities/X51005442397.txt,rejected,0,initial_models_weighted_vote,0.7459,v6_initial_plus_real_forged,7.60,28,357,,false,1000,5
X51005444033,train,train/img/X51005444033.jpg,train/box/X51005444033.txt,train/entities/X51005444033.txt,approved,1,initial_models_weighted_vote,0.2630,v6_initial_plus_real_forged,77.20,52,718,,false,1000,5
X51005444037,train,train/img/X51005444037.jpg,train/box/X51005444037.txt,train/entities/X51005444037.txt,rejected,0,initial_models_weighted_vote,0.7652,v6_initial_plus_real_forged,129.30,66,833,,false,1000,5
X51005444040,test,test/img/X51005444040.jpg,test/box/X51005444040.txt,test/entities/X51005444040.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,133.70,52,737,,false,1000,5
X51005444041,test,test/img/X51005444041.jpg,test/box/X51005444041.txt,test/entities/X51005444041.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,81.00,65,929,,false,1000,5
X51005444044,test,test/img/X51005444044.jpg,test/box/X51005444044.txt,test/entities/X51005444044.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,5.35,26,404,,false,1000,5
X51005444045,train,train/img/X51005444045.jpg,train/box/X51005444045.txt,train/entities/X51005444045.txt,rejected,0,initial_models_weighted_vote,0.5049,v6_initial_plus_real_forged,11.40,26,411,,false,1000,5
X51005444046,test,test/img/X51005444046.jpg,test/box/X51005444046.txt,test/entities/X51005444046.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,66.15,63,798,,false,1000,5
X51005447832,train,train/img/X51005447832.jpg,train/box/X51005447832.txt,train/entities/X51005447832.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,85.54,48,523,,false,1000,5
X51005447833,train,train/img/X51005447833.jpg,train/box/X51005447833.txt,train/entities/X51005447833.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,88.17,46,502,,false,1000,5
X51005447839,train,train/img/X51005447839.jpg,train/box/X51005447839.txt,train/entities/X51005447839.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,65.20,53,516,,false,1000,5
X51005447840,train,train/img/X51005447840.jpg,train/box/X51005447840.txt,train/entities/X51005447840.txt,approved,1,initial_models_weighted_vote,0.2630,v6_initial_plus_real_forged,8.20,63,688,,false,1000,5
X51005447841,test,test/img/X51005447841.jpg,test/box/X51005447841.txt,test/entities/X51005447841.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,10.40,64,687,,false,1000,5
X51005447842,test,test/img/X51005447842.jpg,test/box/X51005447842.txt,test/entities/X51005447842.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,0.90,43,524,,false,1000,5
X51005447844,test,test/img/X51005447844.jpg,test/box/X51005447844.txt,test/entities/X51005447844.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,110.00,66,584,,false,1000,5
X51005447848,train,train/img/X51005447848.jpg,train/box/X51005447848.txt,train/entities/X51005447848.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,53.55,75,630,,false,1000,5
X51005447850,train,train/img/X51005447850.jpg,train/box/X51005447850.txt,train/entities/X51005447850.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,3.20,43,548,,false,1000,5
X51005447851,test,test/img/X51005447851.jpg,test/box/X51005447851.txt,test/entities/X51005447851.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,1.70,43,531,,false,1000,5
X51005447852,train,train/img/X51005447852.jpg,train/box/X51005447852.txt,train/entities/X51005447852.txt,rejected,0,initial_models_weighted_vote,0.6483,v6_initial_plus_real_forged,9.90,26,412,,false,1000,5
X51005447853,train,train/img/X51005447853.jpg,train/box/X51005447853.txt,train/entities/X51005447853.txt,approved,1,initial_models_weighted_vote,0.3388,v6_initial_plus_real_forged,141.50,30,484,,false,1000,5
X51005447859,test,test/img/X51005447859.jpg,test/box/X51005447859.txt,test/entities/X51005447859.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,1.45,43,535,,false,1000,5
X51005447860,train,train/img/X51005447860.jpg,train/box/X51005447860.txt,train/entities/X51005447860.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,17.70,44,655,,false,1000,5
X51005447861,train,train/img/X51005447861.jpg,train/box/X51005447861.txt,train/entities/X51005447861.txt,approved,1,initial_models_weighted_vote,0.3526,v6_initial_plus_real_forged,49.40,57,817,,false,1000,5
X51005453729,train,train/img/X51005453729.jpg,train/box/X51005453729.txt,train/entities/X51005453729.txt,approved,1,initial_models_weighted_vote,0.2630,v6_initial_plus_real_forged,79.50,48,580,,false,1000,5
X51005453801,train,train/img/X51005453801.jpg,train/box/X51005453801.txt,train/entities/X51005453801.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,102.00,45,502,,false,1000,5
X51005453802,train,train/img/X51005453802.jpg,train/box/X51005453802.txt,train/entities/X51005453802.txt,rejected,0,initial_models_weighted_vote,0.6966,v6_initial_plus_real_forged,159.00,48,594,,false,1000,5
X51005453804,train,train/img/X51005453804.jpg,train/box/X51005453804.txt,train/entities/X51005453804.txt,rejected,0,initial_models_weighted_vote,0.7744,v6_initial_plus_real_forged,12.00,43,532,,false,1000,5
X51005568827,train,train/img/X51005568827.jpg,train/box/X51005568827.txt,train/entities/X51005568827.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,23.25,52,722,,false,1000,5
X51005568829,train,train/img/X51005568829.jpg,train/box/X51005568829.txt,train/entities/X51005568829.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,92.80,83,630,,false,1000,5
X51005568855,test,test/img/X51005568855.jpg,test/box/X51005568855.txt,test/entities/X51005568855.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,140.65,84,1221,,false,1000,5
X51005568866,test,test/img/X51005568866.jpg,test/box/X51005568866.txt,test/entities/X51005568866.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,5.05,50,765,,false,1000,5
X51005568880,train,train/img/X51005568880.jpg,train/box/X51005568880.txt,train/entities/X51005568880.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,15.90,67,781,,false,1000,5
X51005568881,train,train/img/X51005568881.jpg,train/box/X51005568881.txt,train/entities/X51005568881.txt,approved,1,initial_models_weighted_vote,0.3274,v6_initial_plus_real_forged,10.40,52,605,,false,1000,5
X51005568884,train,train/img/X51005568884.jpg,train/box/X51005568884.txt,train/entities/X51005568884.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,3.90,35,523,,false,1000,5
X51005568885,test,test/img/X51005568885.jpg,test/box/X51005568885.txt,test/entities/X51005568885.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,56.00,46,524,,false,1000,5
X51005568887,test,test/img/X51005568887.jpg,test/box/X51005568887.txt,test/entities/X51005568887.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,7.20,50,584,,false,1000,5
X51005568889,test,test/img/X51005568889.jpg,test/box/X51005568889.txt,test/entities/X51005568889.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,19.60,50,591,,false,1000,5
X51005568890,test,test/img/X51005568890.jpg,test/box/X51005568890.txt,test/entities/X51005568890.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,5.00,49,562,,false,1000,5
X51005568891,train,train/img/X51005568891.jpg,train/box/X51005568891.txt,train/entities/X51005568891.txt,rejected,0,initial_models_weighted_vote,0.6966,v6_initial_plus_real_forged,277.00,82,924,,false,1000,5
X51005568892,test,test/img/X51005568892.jpg,test/box/X51005568892.txt,test/entities/X51005568892.txt,rejected,0,initial_models_weighted_vote,1.0000,v6_initial_plus_real_forged,26.00,46,522,,false,1000,5
X51005568894,test,test/img/X51005568894.jpg,test/box/X51005568894.txt,test/entities/X51005568894.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,46.65,80,974,,false,1000,5
X51005568895,test,test/img/X51005568895.jpg,test/box/X51005568895.txt,test/entities/X51005568895.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,52.45,68,900,,false,1000,5
X51005568898,train,train/img/X51005568898.jpg,train/box/X51005568898.txt,train/entities/X51005568898.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,18.80,74,930,,false,1000,5
X51005568899,train,train/img/X51005568899.jpg,train/box/X51005568899.txt,train/entities/X51005568899.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,5.90,34,505,,false,1000,5
X51005568900,train,train/img/X51005568900.jpg,train/box/X51005568900.txt,train/entities/X51005568900.txt,approved,1,initial_models_weighted_vote,0.0000,v6_initial_plus_real_forged,9.90,36,525,,false,1000,5
X51005568911,train,train/img/X51005568911.jpg,train/box/X51005568911.txt,train/entities/X51005568911.txt,rejected,0,initial_models_weighted_vote,0.5036,v6_initial_plus_real_forged,37.80,60,717,,false,1000,5
