file_id,split,image_path,box_path,entities_path,decision,label,label_source,pseudo_risk_score,pseudo_rule_version,total_amount,ocr_box_count,text_length,missing_fields,noise_applied,recommended_iterations,recommended_epochs
X51005568913,train,train/img/X51005568913.jpg,train/box/X51005568913.txt,train/entities/X51005568913.txt,rejected,0,pseudo_rule_clean,0.1924,v2_weak_rules,538.00,38,488,,false,150,1
X51005587254,train,train/img/X51005587254.jpg,train/box/X51005587254.txt,train/entities/X51005587254.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,5.00,53,897,,false,150,1
X51005587267,train,train/img/X51005587267.jpg,train/box/X51005587267.txt,train/entities/X51005587267.txt,rejected,0,pseudo_rule_clean,0.0322,v2_weak_rules,85.10,87,1197,,false,150,1
X51005605285,train,train/img/X51005605285.jpg,train/box/X51005605285.txt,train/entities/X51005605285.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,5.90,40,605,,false,150,1
X51005663272,train,train/img/X51005663272.jpg,train/box/X51005663272.txt,train/entities/X51005663272.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,42.40,61,687,,false,150,1
X51005663273,train,train/img/X51005663273.jpg,train/box/X51005663273.txt,train/entities/X51005663273.txt,approved,1,pseudo_rule_clean,0.0066,v2_weak_rules,47.70,58,594,,false,150,1
X51005663277,train,train/img/X51005663277.jpg,train/box/X51005663277.txt,train/entities/X51005663277.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,29.68,57,565,,false,150,1
X51005663280,train,train/img/X51005663280.jpg,train/box/X51005663280.txt,train/entities/X51005663280.txt,approved,1,pseudo_rule_noisy,0.2528,v2_weak_rules,102.40,58,767,address,true,150,1
X51005663301,train,train/img/X51005663301.jpg,train/box/X51005663301.txt,train/entities/X51005663301.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,7.00,42,524,,false,150,1
X51005675095,train,train/img/X51005675095.jpg,train/box/X51005675095.txt,train/entities/X51005675095.txt,approved,1,pseudo_rule_clean,0.0146,v2_weak_rules,4.00,38,456,,false,150,1
X51005676536,train,train/img/X51005676536.jpg,train/box/X51005676536.txt,train/entities/X51005676536.txt,approved,1,pseudo_rule_noisy,0.0361,v2_weak_rules,93.07,70,689,,true,150,1
X51005676538,train,train/img/X51005676538.jpg,train/box/X51005676538.txt,train/entities/X51005676538.txt,rejected,0,pseudo_rule_clean,0.0377,v2_weak_rules,44.73,76,700,,false,150,1
X51005676539,train,train/img/X51005676539.jpg,train/box/X51005676539.txt,train/entities/X51005676539.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,23.32,58,592,,false,150,1
X51005676545,train,train/img/X51005676545.jpg,train/box/X51005676545.txt,train/entities/X51005676545.txt,rejected,0,pseudo_rule_clean,0.0384,v2_weak_rules,6.36,58,594,,false,150,1
X51005676546,train,train/img/X51005676546.jpg,train/box/X51005676546.txt,train/entities/X51005676546.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,21.20,58,609,,false,150,1
X51005677328,train,train/img/X51005677328.jpg,train/box/X51005677328.txt,train/entities/X51005677328.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,5.30,58,599,,false,150,1
X51005677335,train,train/img/X51005677335.jpg,train/box/X51005677335.txt,train/entities/X51005677335.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,74.20,64,638,,false,150,1
X51005705760,train,train/img/X51005705760.jpg,train/box/X51005705760.txt,train/entities/X51005705760.txt,rejected,0,pseudo_rule_clean,0.0276,v2_weak_rules,21.40,103,1279,,false,150,1
X51005705804,train,train/img/X51005705804.jpg,train/box/X51005705804.txt,train/entities/X51005705804.txt,rejected,0,pseudo_rule_noisy,0.0212,v2_weak_rules,99.00,66,707,,true,150,1
X51005711401,train,train/img/X51005711401.jpg,train/box/X51005711401.txt,train/entities/X51005711401.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,6.00,43,475,,false,150,1
X51005711442,train,train/img/X51005711442.jpg,train/box/X51005711442.txt,train/entities/X51005711442.txt,rejected,0,pseudo_rule_clean,0.0340,v2_weak_rules,9.60,54,522,,false,150,1
X51005711447,train,train/img/X51005711447.jpg,train/box/X51005711447.txt,train/entities/X51005711447.txt,approved,1,pseudo_rule_clean,0.0025,v2_weak_rules,2.30,44,473,,false,150,1
X51005711451,train,train/img/X51005711451.jpg,train/box/X51005711451.txt,train/entities/X51005711451.txt,rejected,0,pseudo_rule_clean,0.1290,v2_weak_rules,6.00,44,470,,false,150,1
X51005711454,train,train/img/X51005711454.jpg,train/box/X51005711454.txt,train/entities/X51005711454.txt,rejected,0,pseudo_rule_clean,0.0950,v2_weak_rules,72.93,54,653,,false,150,1
X51005712038,train,train/img/X51005712038.jpg,train/box/X51005712038.txt,train/entities/X51005712038.txt,rejected,0,pseudo_rule_clean,0.1384,v2_weak_rules,30.00,59,696,,false,150,1
X51005715010,train,train/img/X51005715010.jpg,train/box/X51005715010.txt,train/entities/X51005715010.txt,approved,1,pseudo_rule_noisy,0.1018,v2_weak_rules,41.45,56,605,,true,150,1
X51005719864,train,train/img/X51005719864.jpg,train/box/X51005719864.txt,train/entities/X51005719864.txt,rejected,0,pseudo_rule_noisy,0.0034,v2_weak_rules,29.80,43,494,,true,150,1
X51005719873,train,train/img/X51005719873.jpg,train/box/X51005719873.txt,train/entities/X51005719873.txt,rejected,0,pseudo_rule_noisy,0.0235,v2_weak_rules,8.60,56,691,,true,150,1
X51005719874,train,train/img/X51005719874.jpg,train/box/X51005719874.txt,train/entities/X51005719874.txt,rejected,0,pseudo_rule_noisy,0.0045,v2_weak_rules,39.00,26,437,,true,150,1
X51005719883,train,train/img/X51005719883.jpg,train/box/X51005719883.txt,train/entities/X51005719883.txt,rejected,0,pseudo_rule_clean,0.0377,v2_weak_rules,108.50,30,422,,false,150,1
X51005719906,train,train/img/X51005719906.jpg,train/box/X51005719906.txt,train/entities/X51005719906.txt,rejected,0,pseudo_rule_clean,0.1198,v2_weak_rules,105.00,47,723,,false,150,1
X51005719917,train,train/img/X51005719917.jpg,train/box/X51005719917.txt,train/entities/X51005719917.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,60.60,77,962,,false,150,1
X51005722699,train,train/img/X51005722699.jpg,train/box/X51005722699.txt,train/entities/X51005722699.txt,rejected,0,pseudo_rule_clean,0.0357,v2_weak_rules,11.80,38,591,,false,150,1
X51005745190,train,train/img/X51005745190.jpg,train/box/X51005745190.txt,train/entities/X51005745190.txt,rejected,0,pseudo_rule_clean,0.2257,v2_weak_rules,367.10,68,1030,,false,150,1
X51005745249,train,train/img/X51005745249.jpg,train/box/X51005745249.txt,train/entities/X51005745249.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,22.65,44,699,,false,150,1
X51005746140,train,train/img/X51005746140.jpg,train/box/X51005746140.txt,train/entities/X51005746140.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,63.35,45,476,,true,150,1
X51005749895,train,train/img/X51005749895.jpg,train/box/X51005749895.txt,train/entities/X51005749895.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,71.90,63,752,,false,150,1
X51005757201,train,train/img/X51005757201.jpg,train/box/X51005757201.txt,train/entities/X51005757201.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,88.95,81,1120,,true,150,1
X51005757235,train,train/img/X51005757235.jpg,train/box/X51005757235.txt,train/entities/X51005757235.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,31.00,43,655,,false,150,1
X51005757290,train,train/img/X51005757290.jpg,train/box/X51005757290.txt,train/entities/X51005757290.txt,rejected,0,pseudo_rule_noisy,0.0092,v2_weak_rules,42.90,43,626,,true,150,1
X51005757294,train,train/img/X51005757294.jpg,train/box/X51005757294.txt,train/entities/X51005757294.txt,approved,1,pseudo_rule_clean,0.0239,v2_weak_rules,10.60,30,526,,false,150,1
X51005757304,train,train/img/X51005757304.jpg,train/box/X51005757304.txt,train/entities/X51005757304.txt,approved,1,pseudo_rule_clean,0.0030,v2_weak_rules,35.40,34,445,,false,150,1
X51005757323,train,train/img/X51005757323.jpg,train/box/X51005757323.txt,train/entities/X51005757323.txt,approved,1,pseudo_rule_noisy,0.0277,v2_weak_rules,28.00,42,637,,true,150,1
X51005757324,train,train/img/X51005757324.jpg,train/box/X51005757324.txt,train/entities/X51005757324.txt,rejected,0,pseudo_rule_noisy,0.0170,v2_weak_rules,50.80,37,597,,true,150,1
X51005757349,train,train/img/X51005757349.jpg,train/box/X51005757349.txt,train/entities/X51005757349.txt,rejected,0,pseudo_rule_clean,0.0685,v2_weak_rules,21.00,41,517,,false,150,1
X51005757353,train,train/img/X51005757353.jpg,train/box/X51005757353.txt,train/entities/X51005757353.txt,rejected,0,pseudo_rule_noisy,0.0161,v2_weak_rules,12.30,42,637,,true,150,1
X51005806679,train,train/img/X51005806679.jpg,train/box/X51005806679.txt,train/entities/X51005806679.txt,approved,1,pseudo_rule_noisy,0.2010,v2_weak_rules,374.20,119,988,,true,150,1
X51006008073,train,train/img/X51006008073.jpg,train/box/X51006008073.txt,train/entities/X51006008073.txt,rejected,0,pseudo_rule_clean,0.0271,v2_weak_rules,100.00,63,634,,false,150,1
X51006008074,train,train/img/X51006008074.jpg,train/box/X51006008074.txt,train/entities/X51006008074.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,4.25,64,642,,false,150,1
X51006008086,train,train/img/X51006008086.jpg,train/box/X51006008086.txt,train/entities/X51006008086.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,30.10,49,696,,false,150,1
X51006008089,train,train/img/X51006008089.jpg,train/box/X51006008089.txt,train/entities/X51006008089.txt,rejected,0,pseudo_rule_noisy,0.0154,v2_weak_rules,41.00,62,854,,true,150,1
X51006008197,train,train/img/X51006008197.jpg,train/box/X51006008197.txt,train/entities/X51006008197.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,56.00,27,371,,true,150,1
X51006311764,train,train/img/X51006311764.jpg,train/box/X51006311764.txt,train/entities/X51006311764.txt,approved,1,pseudo_rule_clean,0.0058,v2_weak_rules,39.90,48,596,,false,150,1
X51006311778,train,train/img/X51006311778.jpg,train/box/X51006311778.txt,train/entities/X51006311778.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,7.40,48,663,,false,150,1
X51006311779,train,train/img/X51006311779.jpg,train/box/X51006311779.txt,train/entities/X51006311779.txt,rejected,0,pseudo_rule_clean,0.0386,v2_weak_rules,8.50,53,706,,false,150,1
X51006328913,train,train/img/X51006328913.jpg,train/box/X51006328913.txt,train/entities/X51006328913.txt,approved,1,pseudo_rule_noisy,0.2254,v2_weak_rules,165.00,43,477,,true,150,1
X51006328919,train,train/img/X51006328919.jpg,train/box/X51006328919.txt,train/entities/X51006328919.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,7.40,31,454,,false,150,1
X51006328920,train,train/img/X51006328920.jpg,train/box/X51006328920.txt,train/entities/X51006328920.txt,approved,1,pseudo_rule_clean,0.0002,v2_weak_rules,14.85,32,451,,false,150,1
X51006329399,train,train/img/X51006329399.jpg,train/box/X51006329399.txt,train/entities/X51006329399.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,12.15,64,622,,false,150,1
X51006329402,train,train/img/X51006329402.jpg,train/box/X51006329402.txt,train/entities/X51006329402.txt,approved,1,pseudo_rule_clean,0.0160,v2_weak_rules,50.45,36,554,,false,150,1
X51006332649,train,train/img/X51006332649.jpg,train/box/X51006332649.txt,train/entities/X51006332649.txt,rejected,0,pseudo_rule_clean,0.2335,v2_weak_rules,217.00,58,615,,false,150,1
X51006334741,train,train/img/X51006334741.jpg,train/box/X51006334741.txt,train/entities/X51006334741.txt,approved,1,pseudo_rule_noisy,0.0684,v2_weak_rules,20.05,46,748,,true,150,1
X51006349086,train,train/img/X51006349086.jpg,train/box/X51006349086.txt,train/entities/X51006349086.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,7.00,39,462,,true,150,1
X51006350750,train,train/img/X51006350750.jpg,train/box/X51006350750.txt,train/entities/X51006350750.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,130.00,44,495,,false,150,1
X51006350763,train,train/img/X51006350763.jpg,train/box/X51006350763.txt,train/entities/X51006350763.txt,rejected,0,pseudo_rule_noisy,0.0063,v2_weak_rules,104.00,44,491,,true,150,1
X51006387740,train,train/img/X51006387740.jpg,train/box/X51006387740.txt,train/entities/X51006387740.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,15.40,58,660,,true,150,1
X51006387812,train,train/img/X51006387812.jpg,train/box/X51006387812.txt,train/entities/X51006387812.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,12.37,73,771,,false,150,1
X51006387813,train,train/img/X51006387813.jpg,train/box/X51006387813.txt,train/entities/X51006387813.txt,rejected,0,pseudo_rule_clean,0.0356,v2_weak_rules,113.80,73,864,,false,150,1
X51006387847,train,train/img/X51006387847.jpg,train/box/X51006387847.txt,train/entities/X51006387847.txt,approved,1,pseudo_rule_noisy,0.2916,v2_weak_rules,635.00,57,605,,true,150,1
X51006387953,train,train/img/X51006387953.jpg,train/box/X51006387953.txt,train/entities/X51006387953.txt,rejected,0,pseudo_rule_noisy,0.0154,v2_weak_rules,1.00,35,442,,true,150,1
X51006387971,train,train/img/X51006387971.jpg,train/box/X51006387971.txt,train/entities/X51006387971.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,42.35,39,616,,false,150,1
X51006388064,train,train/img/X51006388064.jpg,train/box/X51006388064.txt,train/entities/X51006388064.txt,rejected,0,pseudo_rule_clean,0.2518,v2_weak_rules,191.20,59,594,,false,150,1
X51006388065,train,train/img/X51006388065.jpg,train/box/X51006388065.txt,train/entities/X51006388065.txt,approved,1,pseudo_rule_clean,0.0177,v2_weak_rules,20.80,27,384,,false,150,1
X51006388066,train,train/img/X51006388066.jpg,train/box/X51006388066.txt,train/entities/X51006388066.txt,rejected,0,pseudo_rule_noisy,0.0191,v2_weak_rules,41.50,52,671,,true,150,1
X51006388082,train,train/img/X51006388082.jpg,train/box/X51006388082.txt,train/entities/X51006388082.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,4.70,46,531,,true,150,1
X51006389888,train,train/img/X51006389888.jpg,train/box/X51006389888.txt,train/entities/X51006389888.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,52.10,50,804,,false,150,1
X51006392122,train,train/img/X51006392122.jpg,train/box/X51006392122.txt,train/entities/X51006392122.txt,approved,1,pseudo_rule_clean,0.0012,v2_weak_rules,45.00,41,562,,false,150,1
X51006393377,train,train/img/X51006393377.jpg,train/box/X51006393377.txt,train/entities/X51006393377.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,72.75,55,859,,false,150,1
X51006401836,train,train/img/X51006401836.jpg,train/box/X51006401836.txt,train/entities/X51006401836.txt,rejected,0,pseudo_rule_noisy,0.0005,v2_weak_rules,19.80,36,467,,true,150,1
X51006401978,train,train/img/X51006401978.jpg,train/box/X51006401978.txt,train/entities/X51006401978.txt,rejected,0,pseudo_rule_clean,0.0361,v2_weak_rules,22.25,32,471,,false,150,1
X51006414638,train,train/img/X51006414638.jpg,train/box/X51006414638.txt,train/entities/X51006414638.txt,approved,1,pseudo_rule_noisy,0.0295,v2_weak_rules,44.90,70,693,,true,150,1
X51006414674,train,train/img/X51006414674.jpg,train/box/X51006414674.txt,train/entities/X51006414674.txt,approved,1,pseudo_rule_clean,0.0038,v2_weak_rules,25.60,73,963,,false,150,1
X51006414700,train,train/img/X51006414700.jpg,train/box/X51006414700.txt,train/entities/X51006414700.txt,approved,1,pseudo_rule_noisy,0.0776,v2_weak_rules,10.20,45,663,,true,150,1
X51006414712,train,train/img/X51006414712.jpg,train/box/X51006414712.txt,train/entities/X51006414712.txt,rejected,0,pseudo_rule_clean,0.0386,v2_weak_rules,39.60,89,1032,,false,150,1
X51006414713,train,train/img/X51006414713.jpg,train/box/X51006414713.txt,train/entities/X51006414713.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,81.80,118,961,,true,150,1
X51006414719,train,train/img/X51006414719.jpg,train/box/X51006414719.txt,train/entities/X51006414719.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,4.40,42,623,,false,150,1
X51006414733,train,train/img/X51006414733.jpg,train/box/X51006414733.txt,train/entities/X51006414733.txt,rejected,0,pseudo_rule_clean,0.0395,v2_weak_rules,122.80,92,1250,,false,150,1
X51006466055,train,train/img/X51006466055.jpg,train/box/X51006466055.txt,train/entities/X51006466055.txt,rejected,0,pseudo_rule_clean,0.0646,v2_weak_rules,20.00,51,723,,false,150,1
X51006466060,train,train/img/X51006466060.jpg,train/box/X51006466060.txt,train/entities/X51006466060.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,1.38,32,354,,true,150,1
X51006466062,train,train/img/X51006466062.jpg,train/box/X51006466062.txt,train/entities/X51006466062.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,5.00,30,338,,true,150,1
X51006466065,train,train/img/X51006466065.jpg,train/box/X51006466065.txt,train/entities/X51006466065.txt,rejected,0,pseudo_rule_clean,0.0320,v2_weak_rules,25.00,44,537,,false,150,1
X51006502531,train,train/img/X51006502531.jpg,train/box/X51006502531.txt,train/entities/X51006502531.txt,rejected,0,pseudo_rule_noisy,0.0118,v2_weak_rules,18.80,42,574,,true,150,1
X51006555072,train,train/img/X51006555072.jpg,train/box/X51006555072.txt,train/entities/X51006555072.txt,rejected,0,pseudo_rule_clean,0.1535,v2_weak_rules,234.40,35,608,,false,150,1
X51006555125,train,train/img/X51006555125.jpg,train/box/X51006555125.txt,train/entities/X51006555125.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,28.40,26,387,,false,150,1
X51006555784,train,train/img/X51006555784.jpg,train/box/X51006555784.txt,train/entities/X51006555784.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,53.14,72,933,,true,150,1
X51006555806,train,train/img/X51006555806.jpg,train/box/X51006555806.txt,train/entities/X51006555806.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,20.21,81,966,,false,150,1
X51006555817,train,train/img/X51006555817.jpg,train/box/X51006555817.txt,train/entities/X51006555817.txt,rejected,0,pseudo_rule_clean,0.0381,v2_weak_rules,24.83,79,960,,false,150,1
X51006555818,train,train/img/X51006555818.jpg,train/box/X51006555818.txt,train/entities/X51006555818.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,27.10,100,1052,,true,150,1
X51006556726,train,train/img/X51006556726.jpg,train/box/X51006556726.txt,train/entities/X51006556726.txt,approved,1,pseudo_rule_clean,0.0219,v2_weak_rules,68.41,72,934,,false,150,1
X51006556738,train,train/img/X51006556738.jpg,train/box/X51006556738.txt,train/entities/X51006556738.txt,rejected,0,pseudo_rule_noisy,0.0150,v2_weak_rules,51.88,93,1025,,true,150,1
X51006556815,train,train/img/X51006556815.jpg,train/box/X51006556815.txt,train/entities/X51006556815.txt,rejected,0,pseudo_rule_noisy,0.0035,v2_weak_rules,54.15,79,961,,true,150,1
X51006556824,train,train/img/X51006556824.jpg,train/box/X51006556824.txt,train/entities/X51006556824.txt,approved,1,pseudo_rule_noisy,0.1616,v2_weak_rules,-1.73,93,1031,,true,150,1
X51006556825,train,train/img/X51006556825.jpg,train/box/X51006556825.txt,train/entities/X51006556825.txt,rejected,0,pseudo_rule_noisy,0.0138,v2_weak_rules,48.04,72,933,,true,150,1
X51006556830,train,train/img/X51006556830.jpg,train/box/X51006556830.txt,train/entities/X51006556830.txt,rejected,0,pseudo_rule_clean,0.1614,v2_weak_rules,1007.50,63,705,,false,150,1
X51006556831,train,train/img/X51006556831.jpg,train/box/X51006556831.txt,train/entities/X51006556831.txt,approved,1,pseudo_rule_noisy,0.2167,v2_weak_rules,616.60,63,712,,true,150,1
X51006556839,train,train/img/X51006556839.jpg,train/box/X51006556839.txt,train/entities/X51006556839.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,5.90,78,964,,false,150,1
X51006556852,train,train/img/X51006556852.jpg,train/box/X51006556852.txt,train/entities/X51006556852.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,65.50,103,1079,,false,150,1
X51006557117,train,train/img/X51006557117.jpg,train/box/X51006557117.txt,train/entities/X51006557117.txt,rejected,0,pseudo_rule_noisy,0.0000,v2_weak_rules,62.60,87,991,,true,150,1
X51006557168,train,train/img/X51006557168.jpg,train/box/X51006557168.txt,train/entities/X51006557168.txt,approved,1,pseudo_rule_noisy,0.0382,v2_weak_rules,39.87,79,961,,true,150,1
X51006557178,train,train/img/X51006557178.jpg,train/box/X51006557178.txt,train/entities/X51006557178.txt,rejected,0,pseudo_rule_clean,0.0362,v2_weak_rules,35.01,72,928,,false,150,1
X51006557179,train,train/img/X51006557179.jpg,train/box/X51006557179.txt,train/entities/X51006557179.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,34.21,72,930,,false,150,1
X51006557195,train,train/img/X51006557195.jpg,train/box/X51006557195.txt,train/entities/X51006557195.txt,approved,1,pseudo_rule_clean,0.0000,v2_weak_rules,59.54,100,1050,,false,150,1
